event_id,path,source_uid,intent,entry_heading_deg,net_yaw_deg_db,net_yaw_deg_recomputed,absolute_yaw_deg,budget_deg,heading_quality,valid,longest_same_sign_turn_seconds,mechanical_spin_ratio,budget_violation,nonturn_mechanical_fail,metric_mismatch,motion_ok,reason
875,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000917.npy,male_36pose_2,none,0.04000299796462059,-0.13622450828552246,-0.1362245211383342,8.071487259203359,30.0,1.0,True,0.0,0.0,False,False,False,True,
876,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000918.npy,male_36pose_2,none,0.013846399262547493,-0.5103791356086731,-0.5103791622617386,5.466945737154382,30.0,1.0,True,0.0,0.0,False,False,False,True,
877,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000919.npy,male_36pose_2,none,-0.030428066849708557,-0.7256999611854553,-0.7257000220727443,6.639046326089944,30.0,1.0,True,0.0,0.0,False,False,False,True,
878,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000920.npy,male_36pose_2,none,0.051169611513614655,-1.1632072925567627,-1.163207362471088,4.6428368831286235,30.0,1.0,True,0.0,0.0,False,False,False,True,
879,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000921.npy,male_36pose_2,none,-0.002489961450919509,-9.22867202758789,-9.228672422538905,27.85197805784333,30.0,1.0,True,0.6666666666666666,0.4523809523809524,False,False,False,True,
880,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000922.npy,male_36pose_2,none,0.7388561964035034,6.312262535095215,6.312262755439854,20.521796842470845,30.0,1.0,True,0.3,0.1590909090909091,False,False,False,True,
881,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000923.npy,male_36pose_2,none,0.08422738313674927,-4.829834461212158,-4.829834655998878,10.15717260717867,30.0,1.0,True,0.0,0.0,False,False,False,True,
882,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000924.npy,male_36pose_2,none,-0.1301589012145996,2.5374226570129395,2.5374227471791415,4.360094372246775,30.0,1.0,True,0.0,0.0,False,False,False,True,
883,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000925.npy,male_36pose_2,none,-0.08963187783956528,-21.238624572753906,-21.238625195863683,55.048992200701214,30.0,1.0,True,0.7666666666666667,0.7375,False,False,False,True,
884,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000926.npy,male_36pose_2,none,-1.1275875568389893,-1.3269184827804565,-1.3269185658615368,17.587521961823978,30.0,1.0,True,0.5333333333333333,0.4426229508196721,False,False,False,True,
885,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000927.npy,male_36pose_2,none,-0.3219807744026184,-21.92545509338379,-21.925455358421825,22.911370966998362,30.0,1.0,True,2.066666666666667,0.8732394366197183,False,False,False,True,
886,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000928.npy,male_36pose_2,none,-0.08833718299865723,-9.275362968444824,-9.275363595705112,20.7483234813889,30.0,1.0,True,0.4,0.2647058823529412,False,False,False,True,
887,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000929.npy,male_36pose_2,none,-0.012542888522148132,0.3982107937335968,0.3982108608648802,6.598994950570636,30.0,1.0,True,0.0,0.0,False,False,False,True,
888,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000930.npy,male_36pose_2,none,0.07897289842367172,-1.5338525772094727,-1.5338527004237075,10.234380211782847,30.0,1.0,True,0.0,0.0,False,False,False,True,
889,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000931.npy,male_36pose_2,none,-0.09199599176645279,1.7575874328613281,1.7575874995185226,4.926700398807999,30.0,1.0,True,0.0,0.0,False,False,False,True,
890,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000932.npy,male_36pose_2,none,-0.2454575151205063,13.928864479064941,13.928865392335886,14.165208720638546,30.0,1.0,True,0.9333333333333333,0.3835616438356164,False,False,False,True,
891,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000933.npy,male_36pose_2,none,-0.22744499146938324,-1.9699831008911133,-1.9699832240957647,13.37288543257591,30.0,1.0,True,0.4,0.13793103448275862,False,False,False,True,
892,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000934.npy,male_36pose_2,none,0.05172666162252426,-5.724586486816406,-5.72458687594961,6.438029589948238,30.0,1.0,True,0.0,0.0,False,False,False,True,
893,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000935.npy,male_36pose_2,none,-0.09329897165298462,-1.4566174745559692,-1.456617561619438,13.554349898444809,30.0,1.0,True,0.1,0.0547945205479452,False,False,False,True,
894,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000936.npy,male_36pose_2,none,0.15634553134441376,-1.952074408531189,-1.952074468091991,4.276681540781641,30.0,1.0,True,0.0,0.0,False,False,False,True,
895,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000937.npy,male_36pose_2,none,0.013846255838871002,-0.9993980526924133,-0.9993980818330259,4.296358035119979,30.0,1.0,True,0.0,0.0,False,False,False,True,
896,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000938.npy,male_36pose_2,none,0.03283253312110901,-3.635748863220215,-3.635748968785515,10.06010366624174,30.0,1.0,True,0.3333333333333333,0.16666666666666666,False,False,False,True,
897,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000939.npy,male_36pose_2,none,0.02909468673169613,29.372058868408203,29.372060563291765,40.6367261462732,30.0,1.0,True,1.4,0.618421052631579,False,False,False,True,
898,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000940.npy,male_36pose_2,none,0.06306345760822296,-6.822823524475098,-6.822823664766538,13.616137497224036,30.0,1.0,True,0.13333333333333333,0.05128205128205128,False,False,False,True,
899,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000941.npy,male_36pose_2,none,0.21989990770816803,-8.294038772583008,-8.294039581798115,9.605884987378492,30.0,1.0,True,0.0,0.0,False,False,False,True,
900,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000942.npy,male_36pose_2,none,0.04879029467701912,-0.562934398651123,-0.5629344263563719,6.26752501637627,30.0,1.0,True,0.0,0.0,False,False,False,True,
901,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000943.npy,male_36pose_2,none,-0.08586285263299942,10.720426559448242,10.72042671840471,16.7223111638072,30.0,1.0,True,0.7,0.3,False,False,False,True,
902,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000944.npy,male_36pose_2,none,-0.3347289264202118,10.894381523132324,10.894382245054826,18.392340227199504,30.0,1.0,True,1.2333333333333334,0.45121951219512196,False,False,False,True,
903,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000945.npy,male_36pose_2,none,0.09064967930316925,-2.2567660808563232,-2.2567662187584983,6.914531760978654,30.0,1.0,True,0.0,0.0,False,False,False,True,
904,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000946.npy,male_36pose_2,none,0.035772960633039474,-2.586380958557129,-2.5863811162629697,6.0766946536079915,30.0,1.0,True,0.0,0.0,False,False,False,True,
905,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000947.npy,male_36pose_2,none,-0.06507503241300583,-1.5005922317504883,-1.5005923472083897,13.227197497579539,30.0,1.0,True,0.06666666666666667,0.017543859649122806,False,False,False,True,
906,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000948.npy,male_36pose_2,none,0.22434169054031372,-0.8868424892425537,-0.8868425407267395,9.439014928218617,30.0,1.0,True,0.0,0.0,False,False,False,True,
907,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000949.npy,male_36pose_2,none,0.05620601028203964,0.1553611308336258,0.15536113704754964,6.249617114146143,30.0,1.0,True,0.0,0.0,False,False,False,True,
908,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000950.npy,male_36pose_2,none,-0.06237846612930298,-11.19836711883545,-11.198367498029059,16.113819855934516,30.0,1.0,True,0.7666666666666667,0.24731182795698925,False,False,False,True,
909,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000951.npy,male_36pose_2,none,0.04282825440168381,6.588903903961182,6.588904199845588,10.647101222570038,30.0,1.0,True,0.0,0.0,False,False,False,True,
910,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000952.npy,male_36pose_2,none,-0.04199492186307907,2.607771635055542,2.607771774639569,6.775644986848322,30.0,1.0,True,0.0,0.0,False,False,False,True,
911,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000953.npy,male_36pose_2,none,-0.5371221899986267,8.412586212158203,8.412586906353795,22.123887721736327,30.0,1.0,True,0.4666666666666667,0.3157894736842105,False,False,False,True,
912,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000954.npy,male_36pose_2,none,0.5852499604225159,6.925711631774902,6.925711926876318,19.341801408628392,30.0,1.0,True,0.6666666666666666,0.4032258064516129,False,False,False,True,
913,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000955.npy,male_36pose_2,none,0.17552557587623596,-1.483648419380188,-1.4836484621465864,39.93760505830362,30.0,1.0,True,0.4,0.6607142857142857,False,False,False,True,
914,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000956.npy,male_36pose_2,none,-0.11184701323509216,1.1372413635253906,1.1372414378459323,35.45541635888781,30.0,1.0,True,0.5,0.37777777777777777,False,False,False,True,
915,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000957.npy,male_36pose_2,none,-0.20132943987846375,-21.507673263549805,-21.507674885006946,23.978084298361566,30.0,1.0,True,1.1333333333333333,0.425,False,False,False,True,
916,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000959.npy,male_36pose_2,none,0.08789590001106262,0.03454234451055527,0.03454234770601722,4.498027908101067,30.0,1.0,True,0.0,0.0,False,False,False,True,
917,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000960.npy,male_36pose_2,none,0.10290447622537613,-2.3149290084838867,-2.3149291215225647,8.819176968587254,30.0,1.0,True,0.0,0.0,False,False,False,True,
918,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000961.npy,male_36pose_2,none,0.04073470085859299,1.7394081354141235,1.7394082039905931,6.626671730861173,30.0,1.0,True,0.0,0.0,False,False,False,True,
919,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000962.npy,male_36pose_2,none,-0.1722995936870575,10.180790901184082,10.180791401328573,20.75148073633274,30.0,1.0,True,0.7,0.37662337662337664,False,False,False,True,
920,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000966.npy,male_36pose_2,none,0.06361716240644455,1.4292492866516113,1.4292493137803142,10.878940041115072,30.0,1.0,True,0.0,0.0,False,False,False,True,
921,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000967.npy,male_36pose_2,none,0.26849687099456787,7.539174556732178,7.539174758691122,16.738773627254222,30.0,1.0,True,0.7333333333333333,0.25,False,False,False,True,
922,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000968.npy,male_36pose_2,none,0.03955914452672005,-1.3085300922393799,-1.3085302025119816,10.912595798250312,30.0,1.0,True,0.26666666666666666,0.10526315789473684,False,False,False,True,
923,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000969.npy,male_36pose_2,none,-0.17608417570590973,10.092485427856445,10.092486446870417,24.88609476926494,30.0,1.0,True,0.6666666666666666,0.5119047619047619,False,False,False,True,
924,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000970.npy,male_36pose_2,none,0.05419720336794853,0.17778456211090088,0.17778456805142218,26.28396982253621,30.0,1.0,True,0.5666666666666667,0.2736842105263158,False,False,False,True,
925,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000971.npy,male_36pose_2,none,-0.4555201232433319,0.04462570697069168,0.04462570795293944,30.51459753217857,30.0,1.0,True,0.7,0.4148936170212766,False,False,False,True,
926,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000972.npy,male_36pose_2,none,-0.028229350224137306,14.013668060302734,14.01366816729712,15.473493036340408,30.0,1.0,True,0.9666666666666667,0.3670886075949367,False,False,False,True,
927,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000975.npy,male_drum_1,none,0.19697758555412292,-5.0086445808410645,-5.008644739601581,6.05474242561557,45.0,1.0,True,0.0,0.0,False,False,False,True,
928,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000976.npy,male_drum_1,none,-0.10537403076887131,-2.191420078277588,-2.1914200914216937,10.789130737492222,45.0,1.0,True,0.0,0.0,False,False,False,True,
929,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000977.npy,male_drum_1,none,-0.06268969178199768,8.314236640930176,8.31423730494749,13.30195562559262,45.0,1.0,True,0.5666666666666667,0.2236842105263158,False,False,False,True,
930,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000978.npy,male_drum_1,none,0.04210909083485603,1.6176376342773438,1.6176377771986075,5.140673150031573,45.0,1.0,True,0.0,0.0,False,False,False,True,
931,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000979.npy,male_drum_1,none,-0.09864817559719086,-1.0172797441482544,-1.0172798372452365,6.659303386507733,45.0,1.0,True,0.0,0.0,False,False,False,True,
932,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000980.npy,male_drum_1,none,0.15265145897865295,-6.3710126876831055,-6.371013054472542,7.725176177716202,45.0,1.0,True,0.0,0.0,False,False,False,True,
933,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000981.npy,male_drum_1,none,0.037068113684654236,-0.8235961198806763,-0.823596162951185,3.8920650508817602,45.0,1.0,True,0.0,0.0,False,False,False,True,
934,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000982.npy,male_drum_1,none,-0.1653144657611847,2.497800350189209,2.497800606360486,5.6789940825793055,45.0,1.0,True,0.0,0.0,False,False,False,True,
935,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000983.npy,male_drum_1,none,-0.01971234753727913,3.777324914932251,3.777325129901539,7.265987682458122,45.0,1.0,True,0.0,0.0,False,False,False,True,
936,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000984.npy,male_drum_1,none,-0.014511399902403355,-0.31549882888793945,-0.31549884416118607,6.948692525225649,45.0,1.0,True,0.0,0.0,False,False,False,True,
937,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000985.npy,male_drum_1,none,-0.11835480481386185,-4.7816853523254395,-4.781685664331697,13.946146624709666,45.0,1.0,True,0.13333333333333333,0.0625,False,False,False,True,
938,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000986.npy,male_drum_1,none,0.028523562476038933,4.377779483795166,4.3777798664420535,9.435938781771172,45.0,1.0,True,0.4666666666666667,0.25925925925925924,False,False,False,True,
939,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000990.npy,male_drum_1,none,0.06738313287496567,-0.07692854851484299,-0.07692855402398584,2.5662997197728976,45.0,1.0,True,0.0,0.0,False,False,False,True,
940,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000991.npy,male_drum_1,none,-0.028675829991698265,0.5800480842590332,0.5800481056520735,3.475705470257657,45.0,1.0,True,0.0,0.0,False,False,False,True,
941,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000992.npy,male_drum_1,none,0.1333104372024536,0.5843086242675781,0.5843086495902806,3.5022939025926356,45.0,1.0,True,0.0,0.0,False,False,False,True,
942,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000993.npy,male_drum_1,none,-0.07591226696968079,4.012392997741699,4.012393347263521,6.78619336024776,45.0,1.0,True,0.0,0.0,False,False,False,True,
943,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000994.npy,male_drum_1,none,0.14492268860340118,-4.331455707550049,-4.331455815943735,7.715160559072024,45.0,1.0,True,0.0,0.0,False,False,False,True,
944,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000995.npy,male_drum_1,none,-0.13514897227287292,-2.1224308013916016,-2.1224309119363336,5.648544245485742,45.0,1.0,True,0.0,0.0,False,False,False,True,
945,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000996.npy,male_drum_1,none,0.046713341027498245,0.3598403334617615,0.35984045893333527,2.552899315508156,45.0,1.0,True,0.0,0.0,False,False,False,True,
946,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000997.npy,male_drum_1,none,0.014042666181921959,-2.1346142292022705,-2.134614261868344,2.5112592806765845,45.0,1.0,True,0.0,0.0,False,False,False,True,
947,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000998.npy,male_drum_1,none,0.0003314741188660264,-0.2649509012699127,-0.264950908630596,2.852426162501664,45.0,1.0,True,0.0,0.0,False,False,False,True,
948,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0000999.npy,male_drum_1,none,0.013382882811129093,-0.5195398330688477,-0.5195398866817538,2.3398742530319208,45.0,1.0,True,0.0,0.0,False,False,False,True,
949,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001000.npy,male_drum_1,none,0.02508530765771866,-0.04411354288458824,-0.044113543816787656,2.173479318906186,45.0,1.0,True,0.0,0.0,False,False,False,True,
950,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001001.npy,male_drum_1,none,-0.04361917823553085,-0.20236852765083313,-0.20236853996820048,2.0408103647980926,45.0,1.0,True,0.0,0.0,False,False,False,True,
951,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001002.npy,male_drum_1,none,-0.037929922342300415,-0.4569054841995239,-0.456905504528003,2.7504435407871455,45.0,1.0,True,0.0,0.0,False,False,False,True,
952,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001003.npy,male_drum_1,none,0.13725104928016663,-7.2823710441589355,-7.28237159872969,26.166876474500096,45.0,1.0,True,0.7333333333333333,0.59375,False,False,False,True,
953,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001004.npy,male_drum_1,none,-0.23366679251194,28.07716178894043,28.077164272136773,32.93566395142172,45.0,1.0,True,1.0,0.7125,False,False,False,True,
954,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001005.npy,male_drum_1,none,-0.8164879083633423,3.832228899002075,3.8322291786578635,16.04637173788064,45.0,1.0,True,0.6333333333333333,0.2345679012345679,False,False,False,True,
955,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001006.npy,male_drum_1,none,-0.024369463324546814,0.1578076034784317,0.15780761209067037,4.166504613053811,45.0,1.0,True,0.0,0.0,False,False,False,True,
956,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001007.npy,male_drum_1,none,-0.20273065567016602,15.554851531982422,15.554852542186307,19.44774959548634,45.0,1.0,True,0.9,0.5192307692307693,False,False,False,True,
957,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001008.npy,male_drum_1,none,-0.6694135069847107,-11.14945125579834,-11.149452244514366,19.755082494927525,45.0,1.0,True,0.4,0.2894736842105263,False,False,False,True,
958,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001009.npy,male_drum_1,none,0.02178105153143406,-17.19733238220215,-17.19733374510866,17.263233117768234,45.0,1.0,True,1.1666666666666667,0.4861111111111111,False,False,False,True,
959,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001010.npy,male_drum_1,none,0.4212310016155243,-7.991067409515381,-7.991067758141982,7.991066904368336,45.0,1.0,True,0.23333333333333334,0.11666666666666667,False,False,False,True,
960,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001011.npy,male_drum_1,none,-0.0780065730214119,-6.650050640106201,-6.650051041503304,8.875897420775978,45.0,1.0,True,0.0,0.0,False,False,False,True,
961,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001012.npy,male_drum_1,none,0.01832796446979046,-6.056290626525879,-6.056291171009871,6.758612202605602,45.0,1.0,True,0.0,0.0,False,False,False,True,
962,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001013.npy,male_drum_1,none,0.24940001964569092,-15.56143569946289,-15.561436844546199,15.897268708299263,45.0,1.0,True,0.9333333333333333,0.4266666666666667,False,False,False,True,
963,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001014.npy,male_drum_1,none,0.07872889190912247,1.427043080329895,1.4270431626784,3.5576241978418515,45.0,1.0,True,0.0,0.0,False,False,False,True,
964,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001015.npy,male_drum_1,none,-0.15210582315921783,-0.30263933539390564,-0.30263935886219745,7.252462200354204,45.0,1.0,True,0.0,0.0,False,False,False,True,
965,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001016.npy,male_drum_1,none,0.1261708289384842,-11.080056190490723,-11.080056668773391,11.461579082979256,45.0,1.0,True,0.5,0.19736842105263158,False,False,False,True,
966,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001017.npy,male_drum_1,none,0.284105122089386,-5.738131046295166,-5.7381315679605684,17.65693034416965,45.0,1.0,True,0.5333333333333333,0.20253164556962025,False,False,False,True,
967,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001018.npy,male_drum_1,none,-0.17213331162929535,2.2080202102661133,2.2080204393125866,5.688752715355961,45.0,1.0,True,0.0,0.0,False,False,False,True,
968,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001019.npy,male_drum_1,none,-0.2622995674610138,7.090053081512451,7.090053535382818,14.993270973533273,45.0,1.0,True,0.2,0.08333333333333333,False,False,False,True,
969,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001020.npy,male_drum_1,none,-0.07522948831319809,-7.881819248199463,-7.881819736141274,9.200345920503569,45.0,1.0,True,0.0,0.0,False,False,False,True,
970,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001021.npy,male_drum_1,none,0.304788738489151,-5.388973236083984,-5.388973578249986,9.339081576698515,45.0,1.0,True,0.23333333333333334,0.09859154929577464,False,False,False,True,
971,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001022.npy,male_drum_1,none,-0.05241165682673454,6.0546875,6.054687784102211,7.392323983988556,45.0,1.0,True,0.0,0.0,False,False,False,True,
972,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001023.npy,male_drum_1,none,-0.1651739478111267,3.7028937339782715,3.7028939971949715,6.299544516318467,45.0,1.0,True,0.0,0.0,False,False,False,True,
973,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001024.npy,male_drum_1,none,-0.09976670145988464,0.5896940231323242,0.5896940403074241,4.3601904217819785,45.0,1.0,True,0.0,0.0,False,False,False,True,
974,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001025.npy,male_drum_1,none,0.06982086598873138,-2.099271535873413,-2.0992716614515246,6.47389149818539,45.0,1.0,True,0.0,0.0,False,False,False,True,
975,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001026.npy,male_drum_1,none,0.08075876533985138,-2.558729648590088,-2.558729735738408,5.415174183906155,45.0,1.0,True,0.0,0.0,False,False,False,True,
976,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001027.npy,male_drum_1,none,0.12513582408428192,-1.6823413372039795,-1.6823414398666077,4.355698718629049,45.0,1.0,True,0.0,0.0,False,False,False,True,
977,/home/disk/lsm/storage/DunhuangDanceRAG/outputs/run_20260719_214303/event_db_split/train/events/event_0001028.npy,male_drum_1,none,0.0845254585146904,-2.5448451042175293,-2.5448452418162413,5.8556103947979645,45.0,1.0,True,0.0,0.0,False,False,False,True,
